id,name,profile,role,industry,location,ctc,eligibility,cpi,ctc desc,description,link,skills
2142,TATA ADVANCED SYSTEMS LIMITED,Core,Post Graduate Engineer Trainee,Aerospace & Defence,Hyderabad/India,"8,00,000",1.00E+115,0,"Basic = 2,68,032 p.a., Gross = 6,43,277 p.a., Annual PLP=1,11,680 p.a., CTC = 8,00,000 p.a.","This is a Post Graduate Engineer Trainee role focusing on Aerospace & Defence. As a trainee, you'll be involved in rotations across different areas of the company, with responsibilities like understanding training objectives, preparing reports, ensuring proper methodology in project completion, and fulfilling pre-defined projects for each rotation.",https://spo-backend.vercel.app/details/2024/2142,"Aerospace, Defence, Engineering, Project Management, Report Writing"
2145,chaabi,Software,Software Development Engineer - I,Education,Gurugram/India,"45,00,000",1.10E+124,0,"Fixed: 25,00,000 INR, ESOPS: 15,00,000 INR, Bonus: 5,00,000 INR retention bonus.","Build and test ""Generative AI"" models for content generation with video, audio, text, etc. Study and implement large language models on custom data sets. Design Machine Learning Systems Identify use cases for the company on pre-made data sets and dashboard them accordingly.",https://spo-backend.vercel.app/details/2024/2145,"Python, TensorFlow, PyTorch, scikit-learn, AWS"
2147,Kivi Capital,Quant,Quant Developer,Quantitative Trading,Gurgaon/India,"45,00,000",1.10E+124,0,"CTC: 45LPA (INR), Base Salary: 35LPA (INR), First year bonus: 2-10L (INR)","Design and develop optimized, efficient, scalable, low-latency, and high-turnover high-frequency trading platform. Develop scalable infrastructure to facilitate high-frequency market data capture. Create tools to analyze large sets of financial data for patterns and facilitate easy back-testing of patterns for trading simulations. Build risk-management and performance-tracking tools.",https://spo-backend.vercel.app/details/2024/2147,"C++, Python,  MATLAB,  Linux,  Database Administration"
2148,Lumiq (Crisp Analytics Private Limited),Software,Software Engineer,Data Analytics Company,Noida/India,"12,00,000",1.11E+128,0,"Fixed - 80%, Variable - 15% (Paid Quarterly), Retention - 5% (Paid after completion of 1 year)","The Data Engineering team is one of the core technology teams of Lumiq.ai and is responsible for creating all the data-driven products and platforms scalable across any amount of data, users, and processing. The team also interacts with our customers to create technical architectures and deliver the products and solutions they need. If you are someone who is always contemplating new and unusual ways of solving data problems, how technologies can interact, and how various tools, technologies & concepts can help a customer drive business value, then Lumiq is the place of opportunities you are looking for.",https://spo-backend.vercel.app/details/2024/2148,"spark, hadoop, airflow, aws, kafka"
2149,McKinsey & Company,Consulting,Business Analyst,Business Consulting and Services,Gurugram/India,"19,50,000",1.11E+128,0,"Total Compensation - 19,50,000 INR","You'll work in teams of typically 3 – 5 consultants, playing an active role in all aspects of the client engagement. This includes gathering and analyzing information, formulating, and testing hypotheses, and developing and communicating recommendations. You’ll also can present results to client management and implement recommendations in collaboration with client team members.",https://spo-backend.vercel.app/details/2024/2149,"analytics, problem-solving, communication, leadership, teamwork"
2150,Texas Instruments,Core,Analog Engineer,Core- Technical,Bangalore/India,"39,27,190",1.00E+123,6,"CTC - 39,27,190 INR, Fixed Compensation - 1,950,000 INR, Benefits - 112,190 INR, Variable Compensation - 390,000 INR, Joining Bonus - 600,000 INR, Relocation Bonus - 75,000 INR, Restricted Stock Units - $10,000.00","As an Analog Engineer, you will define, design, model, implement and document Integrated Circuits (ICs). You will also have the opportunity to work in exciting areas like wireless infrastructure, audio, energy automation, electronic point of service, industrial automation, infotainment, ADAS, medical imaging, high speed interface, clocks and synthesizers, automotive, storage, power supply, battery management, linear power, DLP and many more. Your responsibilities will include: • Partnering with business teams and systems engineering to develop mutually agreeable design specifications • Providing high-level analysis on chip architecture trade-offs to ensure spec compliance and superior performance at competitive cost • Participating in design reviews and creating necessary design and product documentation • Supervising IC layouts to ensure high performance standards • Characterizing prototypes, developing test specifications and coordinating with test/product engineering to drive product releases • Driving behavioral model ",https://spo-backend.vercel.app/details/2024/2150,"IC Design, Analog Circuit Design, Verilog, SystemVerilog, Mixed Signal Design"
2151,Futures First Info Services Pvt Ltd,Finance,Market Analyst - Trainee,Finance,Gurgaon/India,"12,88,000",1.11E+128,0,"The structure will comprise of Base Salary of INR 10,20,000 per annum, Additional benefits of approximately INR 68,000 per annum and Indicative performance bonus of INR 2,25,000.","Futures First offers a unique opportunity to work in the world's most stimulating, liquid, and well-developed derivatives markets. This is an excellent opportunity for bright, analytical, highly motivated graduates to join a vibrant business and participate directly in today's dynamic world markets. Futures First is recruiting high-achieving Graduates and Postgraduates from any discipline, including but not limited to: engineering, commerce, finance, economics and mathematics.",https://spo-backend.vercel.app/details/2024/2151,"derivatives markets, analytical, finance, economics, mathematics"
2152,Meesho,Analytics & Data Science,Associate Product Manager I,E-Commerce,Bengaluru/India,"26,00,000",1.11E+128,0,16L (Base)+8L ESOPs+2L of Retention Bonus with clawback of 1 year,"As our Associate Product Manager I, you will run tests to check whether or not our product features are in sync with industry trends or not. On a typical day, conduct market research to project potential costs and issues – and suggest improvements too. You will come up with metrics that will help us understand how to improve our Product. You will support the Product Managers of the team to enhance the experience of our customers using concrete numbers and statistical insights.",https://spo-backend.vercel.app/details/2024/2152,"SQL, A/B Testing, Data Analysis, Product Analytics, User Research"
2153,Texas Instruments,Core,Digital Engineer,Core- Technical,Bangalore/India,"39,27,190",1.00E+123,6,"CTC - 39,27,190 INR, Fixed Compensation (FC) - 1,950,000 INR, Benefits - 112,190 INR, Variable Compensation - 390,000 INR, Joining Bonus (On joining) - 400,000 INR, Joining Bonus (Payable after 12 months of joining) - 200,000 INR, Relocation Bonus - 75,000 INR, Restricted stock units $10,000.00 (vesting period of 4 years)","As a Digital Engineer, you will define, design, model, implement and document Integrated Circuits (ICs). You will also have the opportunity to work in exciting areas like industrial drives, solar inverters, electric vehicles, energy automation, electronic point of service, factory automation, appliances infotainment, ADAS, automotive body electronics, lights & HVAC, storage, power supply, battery management, linear power, DLP and many more. Your responsibilities will include: • Partnering with business teams and systems engineering to develop mutually agreeable design specifications • Providing high-level analysis on chip architecture trade-offs to meet or beat those specifications at competitive cost • Participating in design reviews and creating necessary design and product documentation • Designing, verifying, validating the innovative IPs to build differentiations for TI devices • Building the optimal design layouts that extract complete entitlement from process technology, development toolsets for achieving best in class Performance, power, area. • Validating system use-cases, building system solution prototypes to drive higher customer demand. • Characterizing and qualifying the devices to ensure adherence to functional, electrical and reliability specs. driving quality of the device in smallest cost and schedule.",https://spo-backend.vercel.app/details/2024/2153,"Integrated Circuits (ICs), chip architecture, design specifications, design reviews, design documentation, IP design, layout design, system validation, device characterization, device qualification"
2154,Texas Instruments,Software,Embedded Software Engineer,Core- Technical,Bangalore/India,"39,27,190",1.10E+124,6,"CTC - INR 39,27,190 (Overall CTC), Fixed Compensation - INR 1,950,000, Benefits - INR 112,190, Variable Compensation - INR 390,000, Joining Bonus (On joining) - INR 400,000, Joining Bonus (Payable after 12 months of joining) - INR 200,000, Relocation Bonus - INR 75,000, Restricted stock units $10,000.00 (vesting period of 4 years)","As a Software/Firmware Engineer in the team, you will be working on development of platform software for next generation automotive or radar devices. You will also have the opportunity to work in exciting areas that TI works on like ADAS (Advanced Driver AssistanceSystems), Radar, Motor Control, DLP, Microcontroller etc. Your responsibilities will include: • Understand standard specifications/ functional specifications/ feature enhancements for the device accelerator or advanced peripheral subsystem and create detailed design documents and develop software and use-cases • Be an individual contributor in the software development domain – develop & maintain products, and support customers/field teams to integrate this functionality to end products",https://spo-backend.vercel.app/details/2024/2154,"Embedded C, computer architecture, operating systems, RTOS, C programming, Embedded software development, Embedded Linux development, Real Time Linux"
2155,Deloitte,Consulting,Analyst - Consulting,Consulting,Hyderabad/India,"12,00,000",1.11E+128,0,"Fixed: 9 LPA, Variable: 0-10%, Joining Bonus: 2,10,000 INR","Leveraging data analytics, robotics and cognitive technologies to analyze data, generate insights, and support data driven decision making. Helping clients implement large-scale data ecosystems, including data management, governance, and the integration of structured and unstructured data to generate insights leveraging cloud-based platforms. Discover, design, and prototype customer growth strategies and innovation portfolios.",https://spo-backend.vercel.app/details/2024/2155,"data analytics, data management, cloud-based platforms, machine learning, data ecosystems"
2156,Vassarlabs IT Solutions Pvt Ltd,Analytics & Data Science,Data Scientist,IT software product,Hyderabad/India,"14,00,000",1.10E+124,7,"Internship stipend of 35,000/- per month and CTC of 14 LPA","The role involves data mining, statistical analysis, pattern recognition, quantitative analysis, predictive modelling, and data analysis using programming. You'll work with databases, ensuring data integrity, and presenting findings to senior leadership. Strong communication and problem-solving skills are essential, and the position offers a 6-month internship before full-time employment.",https://spo-backend.vercel.app/details/2024/2156,"data mining, statistical analysis, pattern recognition, quantitative analysis, predictive modelling"
2157,Vassarlabs IT Solutions Pvt Ltd,Core,R&D Engineer,IT software product,Hyderabad/India,"12,00,000",1.10E+124,7,12 LPA with bond,"Participate in Design, Development, and QA discussions. Develop product specifications. Develop the product according to specifications. Evaluate various technologies. Mentor junior members. Conduct code reviews. Develop a secure, high-performance, and extendable platform. Prepare documentation. Provide support to the Sales team with product demonstrations and develop Proof of Concepts.",https://spo-backend.vercel.app/details/2024/2157,"Design, Development, QA, Product Specifications, Technology Evaluation, Code Review, Platform Development"
2158,Barclays,Analytics & Data Science,Graduate Analyst,Quantitative Analytics,Noida/India,"17,00,000",1.11E+115,0,CTC: 17 LPA,"This role involves performance monitoring and analysis of various credit risk models across Retail and Wholesale banking portfolios. You will be responsible for documenting monitoring reports, presenting them to senior management, and driving model management activities. The role requires excellent analytical, technical and statistical skills, understanding of model performance monitoring methodologies, knowledge of credit risk models and various statistical techniques.",https://spo-backend.vercel.app/details/2024/2158,"credit risk models, model performance monitoring, statistical techniques, SAS, Python"
2159,Barclays,Quant,Graduate Analyst,Quantitative Analytics,Noida/India,"15,00,000",1.00E+46,0,CTC: 15 LPA,"This role involves building and delivering targeted solutions for risk management and valuation of traded assets, regulatory and economic capital, impairments, fraud detection, asset-liability management, operational risk, net revenue and balance sheet forecasting, and stress testing across Barclays. You will work on predictive model development, validation, monitoring, tracking, implementation and/or specification, and collaborate with other teams to ensure project completion within agreed time frames and end-client satisfaction.",https://spo-backend.vercel.app/details/2024/2159,"predictive models, statistical analyses, optimization procedures, monitoring processes, data quality analyses"
2160,Samplytics Technologies Private Limited,Core,Electronics Engineer,Core,Bangalore/India,"22,00,000",1.00E+123,0,18L Base + 4L Joining Bonus,"Assist in the architecture and development of Inito’s IoT platform to take dozens of medical tests at home. Take ownership of electronics subsystems with schematic design, technical analyses and simulations, and layout design. Make decisions on electronic bill-of-materials with rigorous component engineering. Co-develop and meet system-integration with mechanicals and embedded software.",https://spo-backend.vercel.app/details/2024/2160,"schematic design, technical analyses and simulations, layout design, electronic bill-of-materials, embedded software"
2161,Samplytics Technologies Private Limited,Core,Junior Research Scientist,Core,Bangalore/India,"22,00,000",1.00E+127,0,18L Base + 4L Joining Bonus,"Perform in-vitro diagnostic assays, molecular biology techniques, develop novel assay designs, carry out performance tests, and identify sources for assay testing.",https://spo-backend.vercel.app/details/2024/2161,"molecular biology, assay development, diagnostic assays, data analysis, system performance testing"
2162,Samplytics Technologies Private Limited,Core,Associate Product Manager,Core,Bangalore/India,"18,00,000",1.01E+128,0,18L All fixed,"Build a compelling strategy and roadmap based on insightful understanding of customer needs and market opportunities. Manage the roadmap against KPIs and product goals. Become an ally to our customers, working directly with them to understand their use cases and product pain points using qualitative feedback and data gathering to make decisions about product strategy.",https://spo-backend.vercel.app/details/2024/2162,"product management, strategy, roadmap, customer needs, market opportunities"
2163,Samplytics Technologies Private Limited,Analytics & Data Science,Data Scientist,Core,Bangalore/India,"12,00,000",1.11E+128,0,12L Base Fixed,"Work on a data science roadmap and build the core engine of the product. Collaborate with product and engineering to design product strategy, identify key metrics to drive and support with proof of concept. Perform rapid prototyping of experimental solutions and develop robust, sustainable and scalable production systems.",https://spo-backend.vercel.app/details/2024/2163,"data science, machine learning, algorithms, python, sql"
2164,Samplytics Technologies Private Limited,Software,Software Engineer,Core,Bangalore/India,"18,00,000",1.11E+128,0,18L All fixed,"Develop web applications for internal services and consumers, research latest web technologies and their implementations, prototype new features/products.",https://spo-backend.vercel.app/details/2024/2164,"web applications, web technologies, containerization, virtualization, prototyping"
2165,Smarttrak AI,Core,Mechanical Engineer,"Smarttrak AI is an innovative tech company based in NC, USA, that combines the principles of physics with advanced artificial intelligence to provide unique and effective solutions across multiple industries. Smarttrak foray into the realms of Digital Twins and the Industrial Metaverse signals our commitment to staying at the forefront of technological advancements.",Remote/USA,"12,00,000",1.00E+128,0,"INR 12,00,000 per annum, including Basic Salary (INR 5,40,000), HRA (INR 2,70,000), Medical Allowance (INR 15,000), Conveyance Allowance (INR 19,200), Special Allowance (INR 3,55,800), performance bonus or variable pay based on individual performance, and other allowances like meal/travel allowance, phone/internet allowance, and insurance premiums.","We are looking for a Mechanical Engineer to design and optimize solar tracker mechanisms and develop digital twin models of solar tracker systems for simulation and analysis using Physics Informed Neural Networks (PINN). You will also be responsible for continuous improvement by staying updated with the latest advancements in mechanical design, simulation techniques, and solar technology.",https://spo-backend.vercel.app/details/2024/2165,"Digital Twin Development, Simulation Software, Physics Informed Neural Networks, Mechanical Design, Solar Technology"
2167,Google India,Software,"Software Engineer, University Graduate",Software,Bangalore/India,"12,00,000",1.11E+128,0,CTC 12 LPA,"We are looking for a passionate and talented Software Engineer to join our team. You will be responsible for developing and maintaining our software applications. You will also be involved in all phases of the software development lifecycle, from requirements gathering to testing and deployment.",https://spo-backend.vercel.app/details/2024/2167,"Software Development, Java, Python, SQL, Git"
2170,Axis Bank,Analytics & Data Science,Manager,BFSI,Pan India/India,"14,43,300",1.11E+128,0,"CTC: INR 14,43,300","The role involves understanding data, systems and processes to come up with data-based decision-making solutions for banking products & services. You will develop product strategy, conduct portfolio analysis, predictive analytics, AI /ML Models, leverage analytics to drive insights to optimize Pricing / Channel/offer mix for consumer portfolio, and create business insights by performing root cause analysis using predictive and Descriptive Analytics.",https://spo-backend.vercel.app/details/2024/2170,"Python, SQL, SAS, Data Modeling, AI/ML"
2172,Ford Business Solutions,Analytics & Data Science,Global Data Insight & Analytics ( GDIA ),Automotive - Captive,Chennai/India,"14,50,000",1.11E+128,0,"Fixed Pay: 1287286 INR, Variable Pay: 163126 INR","The role involves working in one of the different teams in GDI&A (Marketing & Sales Analytics, Credit Analytics, Operations Analytics, Smart Mobility Analytics, Dashboard Solutions & Support, AI Advancement center) on ongoing projects. Candidates should have strong analytical skills, be comfortable with processing and manipulating large datasets, and be familiar with analytics methods and tools. Exposure to Cloud technologies and machine learning algorithms on Cloud is a plus. Candidates should be able to translate business problems into analytical problems and determine appropriate analytical methods.",https://spo-backend.vercel.app/details/2024/2172,"SAS, R, Tableau, QlikSense, Hadoop"
2173,Toddle,Software,Junior Product Designer,EdTech SaaS,Bangalore/India,"15,00,000",1.00E+71,0,15LPA fixed - no variable,"Toddle, an EdTech SaaS company, is looking for a Junior Product Designer to join their team. You will be responsible for designing for the web and mobile, developing storyboards, mockups, and prototypes, and working with the team to bring the vision of the product to life. You will also be involved in user research and design reviews. This is a great opportunity to work in a fast-growing company and be involved in the design process from start to finish.",https://spo-backend.vercel.app/details/2024/2173,"Figma, web design, mobile design, user research, prototyping"
2174,Da Vinci Derivatives B.V.,Quant,"Da Vinci was founded in 2015 by three friends with a lot of experience and enthusiasm for trading and has been growing successfully ever since. We are a unique proprietary trading firm, focusing on volatility trading, arbitrage and market making across major exchanges worldwide. We identify opportunities, trade volatility based on in-house developed strategies and provide liquidity to the markets thus making them more efficient.

Our philosophy towards work is best captured by the saying “Be good, work hard and great things will happen”. We are meritocratic by nature and believe that empowering talent in our organization is the only way forward. As part of our team, you will build trading algorithms, implement new strategies in the market, analyze trades, continuously improve how we do things and come up with new innovative ideas to contribute to reaching our ambitious goals.",Graduate Trader,Amsterdam/Netherlands,"1,62,89,875",1.11E+128,0,"Sign-on bonus: 20kEUR, Base Salary: 80k EUR, End of year bonus: 50k EUR","As a Graduate Trader at Da Vinci, you’ll work with a fun team of highly skilled researchers and engineers. Our Traders are key to developing and utilising algorithmic trading strategies that help us reach our goal of building one of the best proprietary trading firms in the world. Da Vinci offers an exciting and dynamic work environment, where employees are given the freedom to come up with great ideas and the space to push these to completion. This is a once-in-a-lifetime opportunity to be part of a successful and fast-growing company.",https://spo-backend.vercel.app/details/2024/2174,"trading, algorithmic trading, risk management, volatility trading, market making"
2175,Jaguar Land rover India Limited,Core,Graduate Mechatronics Engineering Trainee,Engineering- Core,Bangalore/India,"25,02,000",1.00E+128,0,"Total Fixed Pay: INR 21,00,000, Performance Bonus: INR 2,52,000 paid at the end of one performance cycle (subject to emp performance and business), One time joining bonus of INR 1,50,000 (over and above CTC)","This program is designed to provide engineers with broad exposure and depth in mechanical engineering through innovative projects, intense technical & leadership training and mentorships. You will experience different disciplines such as Body & Chassis Systems Engineering, Climate System, Lighting System, Vehicle Dynamics & Control, Powertrain and Vehicle Engineering, and be involved in Virtual Development using advance simulation tools. The core role of the engineer is to create, integrate and release systems, components and vehicles. You will be an integral part of contributing to JLR’s next generation electric vehicle programs and innovative mechatronic solutions working in cross-functional engineering development teams.",https://spo-backend.vercel.app/details/2024/2175,"CAD, CAE, MATLAB, Simulink, C++, Object Oriented Programming"
2176,Jaguar Land rover India Limited,Software,Graduate Software Engineer Trainee,Engineering (Software),Bangalore/India,"23,52,000",1.11E+128,0,"Total Fixed Pay: INR 21,00,000, Performance Bonus: INR 2,52,000, One time Joining Bonus INR 1,50,000","As a Graduate Software Engineer Trainee (GSET), you will gain hands-on experience in software engineering through an accelerated rotation program. The program focuses on building a broad understanding and deep knowledge in software development through projects, technical & leadership trainings, and mentorships. You will rotate through different areas such as System Requirements, Architecture & System Design, Software Development, and System Testing. This rotation program will expose you to various software disciplines and provide a comprehensive view of JLR's software world.",https://spo-backend.vercel.app/details/2024/2176,"C, C++, Object Oriented Programming, Real-time Operating System, Software Debugging"
2177,Jaguar Land rover India Limited,Core,Graduate EV-Powertrain Engineer Trainee,Engineering (EV-Powertrain),Bangalore/India,"23,52,000",1.00E+123,0,"Total Fixed Pay: INR 21,00,000, Performance Bonus: INR 2,52,000, One time joining bonus INR 1,50,000","This is an accelerated graduate program for engineers to develop a broad exposure as well as depth in Power Engineering (Power Electronics, eMachines and Controls) through innovative projects, intense technical & leadership trainings and mentorships. You will have an opportunity to make tangible, strategic contributions to the company's success - pretty much right from the day 1.",https://spo-backend.vercel.app/details/2024/2177,"Power Electronics, eMachines, Matlab/Simulink, C, C++"
2178,Dolat Capital,Quant,Quantitative Strategist,FinTech,Mumbai/India,"27,00,000",1.11E+128,0,1500000 LPA Fixed + 1200000 Retention and Variable Bonus for 4 Years,"We are looking for an outstanding candidate with expertise in Statistics/ Mathematics / Machine Learning / Data Analysis / Artificial Intelligence. Highly qualified B.Tech, M.Tech, and PhD graduates from top programs in CS, Math / Statistics / Physics and EE are encouraged to apply. Must be proficient in an object oriented programming language C++ in Unix / Linux environment.  Strong interpersonal skills and ability to communicate effectively are essential. This is an opportunity to build a large team from scratch and lead the team autonomously.",https://spo-backend.vercel.app/details/2024/2178,"Statistics, Machine Learning, Data Analysis, Artificial Intelligence, C++"
2179,Dolat Capital,Quant,Quantitative Trader,FinTech,Mumbai/India,"27,00,000",1.11E+128,0,1500000 LPA Fixed + 1200000 Retention and Variable Bonus for 4 Years,"We are looking for a Quantitative Trader with strong mathematical and statistical skills, particularly in probability theory, stochastic processes, partial differential equations, numerical analysis and Monte Carlo Simulation.  You should be proficient in C++ programming in a Unix/Linux environment and have a strong academic record.  Experience in financial investment strategies and a background in Math Olympiads is a plus.",https://spo-backend.vercel.app/details/2024/2179,"C++, Unix/Linux, Probability Theory, Stochastic Processes, Partial Differential Equations, Numerical Analysis, Monte Carlo Simulation"
2180,"Citi Bank, Bangalore",Analytics & Data Science,Business Analyst,Banking ,Mumbai/India,"17,50,000",1.11E+128,0,CTC: INR 1750000,"The Model Risk Management (MRM) team is looking for a Model/Anlys/Valid Analyst I to conduct validation activities for Consumer risk scoring & segmentation models, machine learning models and loss forecasting, balance forecasting, stress testing, PPNR and macro-economic forecasting models. The position involves reviewing and validating new and existing models, managing model risk across the model lifecycle, providing effective challenge to the model design and construction, and contributing to strategic initiatives within the MRM organization. This role offers learning and growth opportunities in both technical and leadership areas, exposing you to different business operations and modeling approaches.",https://spo-backend.vercel.app/details/2024/2180,"Machine Learning, Model Validation, Risk Management, Model Risk Management, Statistical Modeling"
2181,Zomato,Analytics & Data Science,Product Analyst,Food Tech,Gurgaon/India,"18,00,000",1.11E+128,0,CTC 18 LPA,"As a product analyst, you will deep dive into customer feedback, analyse products that range from high-scale transactional to deep algorithmic systems. Analyse customer behaviour to surface patterns, create product-driven action plan, and drive platform growth. Develop efficient live (A/B/n, stratified) experiments for continuous tracking, evaluation, and improvement of product.",https://spo-backend.vercel.app/details/2024/2181,"SQL, Microsoft Excel, Python, statistical concepts, customer feedback"
2183,MathWorks India Pvt. Ltd.,Software,Associate / Engineer or Senior Engineer in Engineering Development Group,Software,Bangalore/India,"25,91,000",1.11E+128,0,"CTC of INR 25.91 lakhs for Bachelors, INR 29.37 lakhs for Masters, and INR 32.31 lakhs for PhD, including benefits, hybrid work equipment allowance, and one-time joining and relocation bonus.","Multiple Openings in Engineering Development Group at MathWorks in Bangalore/Hyderabad for Associate/Engineer or Senior Engineer roles. This role involves working on software development and requires strong technical skills in areas like C++, Python, Java, MATLAB, and Machine Learning.",https://spo-backend.vercel.app/details/2024/2183,"C++, Python, Java, MATLAB, Machine Learning"
2184,Saavn Media Limited,Software,Software Engineer,Auxiliary,Mumbai/India,"26,40,000",1.10E+124,0,24 LPA (including 10% PLI),"Develop products used by millions worldwide, work on latest technologies in big data engineering and software development, ship high-quality code, contribute to scalability and performance of systems, showcase ideas in hackathons.",https://spo-backend.vercel.app/details/2024/2184,"Mobile platforms, Web development frameworks, Machine learning, Algorithms, Big data"
2186,NPCI,Software,IT Analyst,-,Chennai/India,"20,06,000",1.01E+128,0,"Fixed CTC - INR 17 LPA /-, Total CTC - INR 20.06 LPA/-","The internship will provide the opportunity to work in a high performance team on a productionized blockchain platform designed to be consumed at national scale.  It will require strong programming skills and knowledge of data structures, algorithms, and object-oriented design principles. You will be involved in designing, coding, and testing software applications that meet business requirements. ",https://spo-backend.vercel.app/details/2024/2186,"Java, C++, Python, data structures, algorithms, object-oriented design principles"
2189,Svaya Robotics Pvt. Ltd,Core,Biomechanics Design Engineer ,Designing & Manufacturing our own collaborative Robot is Svaya Robots,Hyderabad/India,"10,00,000",1.10E+115,0,"There will training period for six months and during this training period and stipend will be 50K/months. After completion of training period, CTC will be 10LPA. Rest 1 lakh will be paid during the 1st appraisal and that is depend upon the performance basis.","At Svaya Robotics, we develop and manufacture reliable, convenient to use collaborative robotic systems and applications. We are seeking a biomechanics design engineer with experience of developing bio-mechanical applications for a complex electro-mechanical system. You will be responsible for contributing and influencing robotic design with principles of biomechanics to make the design robust, reliable and efficient for the user. You will work closely with our talented cross-disciplinary team of hardware and software engineers to efficiently implement ongoing research and ideas into our technology stack.",https://spo-backend.vercel.app/details/2024/2189,"biomechanical engineering, MATLAB, ProE, Solidworks, C++"
2190,MasterCard,Software,Data Engineer,Payments,Pune/India,"12,00,000",1.11E+128,0,CTC: 12 LPA (INR),"Mastercard is looking for an Integration Engineer to drive our customer experience strategy forward by consistently innovating and problem-solving. You will be responsible for integrating enterprise clients' mobile, web, e-commerce, and point of sale applications with our APIs/SDKs and custom features. You will manage the technical customer relationship for all facets of the integration including, but not limited to, requirements clarification, integration testing, load testing, giving demos, upgrading software, and responding to Customer needs for technical information. You will also work closely with product and engineering in delivering enterprise-level solutions to customers through problem solving, testing, and code delivery.",https://spo-backend.vercel.app/details/2024/2190,"APIs, SDKs, scripting, ETL, Web Services, Internet architecture, SQL, software development"
2191,Chella Software Private Limited,Software,Java Developer,Software product development,Madurai/India,"10,00,000",1.10E+124,0,10 LPA (Ten Lakhs Per Annum),"Work on developing, enhancing and maintaining the products based on requirements. Coordinate with stakeholders for inputs, report work progress, deploy and support the system.",https://spo-backend.vercel.app/details/2024/2191,"Java, Spring Platform, Spring MVC, Spring Boot, Spring JDBC, Spring Cloud, REST APIs, AngularJS, Java Script"
2192,ARTPARK,Core,Engineer- Mechanical ,Mechanical Design,Bengaluru/India,"7,00,000",1.00E+121,0,7 LPA (fixed),This is a Mechanical Design Engineer role based in Bengaluru. ,https://spo-backend.vercel.app/details/2024/2192,"Mechanical Design, Engineering, CAD, Solidworks, AutoCAD"
2193,ARTPARK,Core,Engineer - Avionics ,Avionics and Payload,Bengaluru/India,"10,00,000",1.00E+128,0,10 LPA fixed,Role involving Avionics and Payload design and development. ,https://spo-backend.vercel.app/details/2024/2193,"Avionics, Payload, Embedded Systems, Aerospace Engineering, C++"
2194,ARTPARK,Core,Engineer- Structure Design,Aircraft Structure Development,Bengaluru/India,"11,00,000",1.01E+128,0,11 LPA (fixed),This role involves Aircraft Structure Development with a focus on design.  You will be responsible for designing and developing aircraft structures.,https://spo-backend.vercel.app/details/2024/2194,"Aircraft Structure, Design, Engineering, Development"
2199,KAL ATM Software India Pvt. Ltd.,Software,Junior Software Engineer,IT/Software Development,Mumbai/India,"21,39,700",1.00E+124,0,"Basic: 1000000 INR, HRA: 500000 INR, Other Allowance: 50000 INR, Flexi Allowance: 387000 INR, LTA: 45000 INR, Books & Periodicals: 6000 INR, Attire Expenses: 12000 INR, Gross Salary: 2000000 INR, Employer's Cont. PF: 21600 INR, Medical & Life Ins.: 40000 INR, Gratuity: 48100 INR, Office Mobile phone: 12000 INR, Home Internet: 18000 INR, NET CTC: 2139700 INR","As a Junior Software Engineer, you will be responsible for creating a wide array of new and innovative products, working in collaboration with customers, partners and colleagues. You will design and build various product components, enhance existing components, and troubleshoot complex product issues. You will be working primarily with C#, C++, Windows API, and web/scripting technologies. You will also be responsible for debugging and resolving technical problems.",https://spo-backend.vercel.app/details/2024/2199,"C#, C++, Windows API, HTML/CSS, JavaScript/TypeScript"
2201,MasterCard,Software,"Associate Product Specialist, Product Manager",Payments,Pune/India,"12,00,000",1.10E+124,0,CTC of 12 LPA in INR,"As a Product Manager, you will be involved in the delivery of one or multiple products serving a wide breadth of industries. Mastercard's diverse suite of products enables PMs to work on a variety of exciting projects, which requires: User research, Prioritization, Solution Scoping, Release Management, Analytic Investigations, Design Projects, Product Marketing. You will sit and work with small, cross-functional engineering teams dedicated to one or more of Mastercard, Commercial products. PMs grow rapidly in their careers, receiving mentorship from leaders and taking advantage of the diverse opportunities Mastercard offers. ",https://spo-backend.vercel.app/details/2024/2201,"User research, Prioritization, Solution Scoping, Release Management, SQL"
2202,MasterCard,Analytics & Data Science,"Associate Specialist, Product Development",Payments,Pune/India,"12,00,000",1.10E+124,0,Package Details: 12 LPA (INR),"The role involves analyzing data for product insights, evaluating performance and drive revenue growth. This is a perfect opportunity for an enthusiastic starter who is interested in Data Analytics & Product Management.",https://spo-backend.vercel.app/details/2024/2202,"SQL, Python, data mining, machine learning algorithms, data analysis, statistical modelling, visualization"
2203,Aarti Industries Limited,Core,Management Trainee - Chemical Engineering,Manufacturing,Vapi/India,"7,50,000",1.00E+125,0,"CTC: 7.5 LPA (Vapi, Jhagadia, Dahej), 8.5 LPA (Vadodara), 9.5 LPA (Mumbai)","This Management Trainee program provides a comprehensive 9-month training across various departments like Operations Excellence, Process, Operations, Safety, Research & Development, and Materials Management. It involves hands-on experience, working alongside technicians and engineers, understanding safety and operational compliances, and contributing to process efficiency and plant optimization.",https://spo-backend.vercel.app/details/2024/2203,"Process Management, Operations Management, Safety Management, Research & Development, Materials Management"
